countyID,year,unemployment_rate,per_capita_income,bachelors_rate,median_age,poverty_rate,black,native,asian,pac_isl,two_plus_races,hispanic,white_not_hispanic,total_pop,gdp
17099,2022,,,,,,,,,,,,,,5681661
17101,2022,,,,,,,,,,,,,,503335
17103,2022,,,,,,,,,,,,,,1580756
17105,2022,,,,,,,,,,,,,,2084917
17107,2022,,,,,,,,,,,,,,1065928
17109,2022,,,,,,,,,,,,,,1074902
17111,2022,,,,,,,,,,,,,,11736282
17113,2022,,,,,,,,,,,,,,12402490
17115,2022,,,,,,,,,,,,,,7020859
17117,2022,,,,,,,,,,,,,,1146944
17119,2022,,,,,,,,,,,,,,11434900
17121,2022,,,,,,,,,,,,,,1306920
17123,2022,,,,,,,,,,,,,,458259
17125,2022,,,,,,,,,,,,,,458176
17127,2022,,,,,,,,,,,,,,572417
17129,2022,,,,,,,,,,,,,,258983
17131,2022,,,,,,,,,,,,,,425436
17133,2022,,,,,,,,,,,,,,910027
17135,2022,,,,,,,,,,,,,,1017393
17137,2022,,,,,,,,,,,,,,1470724
17139,2022,,,,,,,,,,,,,,731264
17141,2022,,,,,,,,,,,,,,2807275
17143,2022,,,,,,,,,,,,,,13244738
17145,2022,,,,,,,,,,,,,,605326
17147,2022,,,,,,,,,,,,,,514555
17149,2022,,,,,,,,,,,,,,567866
17151,2022,,,,,,,,,,,,,,57348
17153,2022,,,,,,,,,,,,,,156085
17155,2022,,,,,,,,,,,,,,287264
17157,2022,,,,,,,,,,,,,,1493323
17159,2022,,,,,,,,,,,,,,568427
17161,2022,,,,,,,,,,,,,,9816801
17163,2022,,,,,,,,,,,,,,11950816
17165,2022,,,,,,,,,,,,,,757207
17167,2022,,,,,,,,,,,,,,11483920
17169,2022,,,,,,,,,,,,,,234924
17171,2022,,,,,,,,,,,,,,156566
17173,2022,,,,,,,,,,,,,,768804
17175,2022,,,,,,,,,,,,,,260987
17177,2022,,,,,,,,,,,,,,1832315
17179,2022,,,,,,,,,,,,,,6030735
17181,2022,,,,,,,,,,,,,,388703
17183,2022,,,,,,,,,,,,,,3225783
17185,2022,,,,,,,,,,,,,,322343
17187,2022,,,,,,,,,,,,,,847234
17189,2022,,,,,,,,,,,,,,1103392
17191,2022,,,,,,,,,,,,,,461894
17193,2022,,,,,,,,,,,,,,465597
17195,2022,,,,,,,,,,,,,,2162699
17197,2022,,,,,,,,,,,,,,35885479
17199,2022,,,,,,,,,,,,,,2997474
17201,2022,,,,,,,,,,,,,,13663162
17203,2022,,,,,,,,,,,,,,1217623
18001,2022,,,,,,,,,,,,,,1805835
18003,2022,,,,,,,,,,,,,,22287820
18005,2022,,,,,,,,,,,,,,6996930
18007,2022,,,,,,,,,,,,,,482808
18009,2022,,,,,,,,,,,,,,326574
18011,2022,,,,,,,,,,,,,,4229012
18013,2022,,,,,,,,,,,,,,306714
18015,2022,,,,,,,,,,,,,,692020
18017,2022,,,,,,,,,,,,,,1503337
18019,2022,,,,,,,,,,,,,,5807794
18021,2022,,,,,,,,,,,,,,848658
18023,2022,,,,,,,,,,,,,,1532955
18025,2022,,,,,,,,,,,,,,193997
18027,2022,,,,,,,,,,,,,,1530527
18029,2022,,,,,,,,,,,,,,1865874
18031,2022,,,,,,,,,,,,,,1625762
18033,2022,,,,,,,,,,,,,,2794775
18035,2022,,,,,,,,,,,,,,4319738
18037,2022,,,,,,,,,,,,,,2788243
18039,2022,,,,,,,,,,,,,,20013141
18041,2022,,,,,,,,,,,,,,558488
18043,2022,,,,,,,,,,,,,,3060618
18045,2022,,,,,,,,,,,,,,557160
18047,2022,,,,,,,,,,,,,,534641
18049,2022,,,,,,,,,,,,,,699900
18051,2022,,,,,,,,,,,,,,3893862
18053,2022,,,,,,,,,,,,,,2545605
18055,2022,,,,,,,,,,,,,,648567
18057,2022,,,,,,,,,,,,,,22860477
18059,2022,,,,,,,,,,,,,,3499659
18061,2022,,,,,,,,,,,,,,1209168
18063,2022,,,,,,,,,,,,,,7691416
18065,2022,,,,,,,,,,,,,,1510075
18067,2022,,,,,,,,,,,,,,4951309
18069,2022,,,,,,,,,,,,,,1560928
18071,2022,,,,,,,,,,,,,,2867098
18073,2022,,,,,,,,,,,,,,1429935
18075,2022,,,,,,,,,,,,,,1087318
18077,2022,,,,,,,,,,,,,,1742294
18079,2022,,,,,,,,,,,,,,750258
18081,2022,,,,,,,,,,,,,,6117373
18083,2022,,,,,,,,,,,,,,1926136
18085,2022,,,,,,,,,,,,,,6265837
18087,2022,,,,,,,,,,,,,,2084499
18089,2022,,,,,,,,,,,,,,22771391
18091,2022,,,,,,,,,,,,,,4177727
18093,2022,,,,,,,,,,,,,,1515658
18095,2022,,,,,,,,,,,,,,3878811
18097,2022,,,,,,,,,,,,,,102844605
18099,2022,,,,,,,,,,,,,,1676921
18101,2022,,,,,,,,,,,,,,1215082
18103,2022,,,,,,,,,,,,,,880371
18105,2022,,,,,,,,,,,,,,7171059
18107,2022,,,,,,,,,,,,,,1864021
18109,2022,,,,,,,,,,,,,,1919517
18111,2022,,,,,,,,,,,,,,365223
18113,2022,,,,,,,,,,,,,,2074984
18115,2022,,,,,,,,,,,,,,122541
18117,2022,,,,,,,,,,,,,,709279
18119,2022,,,,,,,,,,,,,,613681
18121,2022,,,,,,,,,,,,,,406171
18123,2022,,,,,,,,,,,,,,910838
18125,2022,,,,,,,,,,,,,,693715
18127,2022,,,,,,,,,,,,,,7839876
18129,2022,,,,,,,,,,,,,,3570645
18131,2022,,,,,,,,,,,,,,712036
18133,2022,,,,,,,,,,,,,,1104042
18135,2022,,,,,,,,,,,,,,922462
18137,2022,,,,,,,,,,,,,,1102178
18139,2022,,,,,,,,,,,,,,631322
18141,2022,,,,,,,,,,,,,,14862458
18143,2022,,,,,,,,,,,,,,717758
18145,2022,,,,,,,,,,,,,,2087349
18147,2022,,,,,,,,,,,,,,1006524
18149,2022,,,,,,,,,,,,,,522124
18151,2022,,,,,,,,,,,,,,1509266
18153,2022,,,,,,,,,,,,,,979275
18155,2022,,,,,,,,,,,,,,235889
18157,2022,,,,,,,,,,,,,,10641227
18159,2022,,,,,,,,,,,,,,669417
18161,2022,,,,,,,,,,,,,,139803
18163,2022,,,,,,,,,,,,,,11537474
18165,2022,,,,,,,,,,,,,,908455
18167,2022,,,,,,,,,,,,,,4903773
18169,2022,,,,,,,,,,,,,,1270836
18171,2022,,,,,,,,,,,,,,284793
18173,2022,,,,,,,,,,,,,,2584353
18175,2022,,,,,,,,,,,,,,739281
18177,2022,,,,,,,,,,,,,,2894783
18179,2022,,,,,,,,,,,,,,1185146
18181,2022,,,,,,,,,,,,,,1139697
18183,2022,,,,,,,,,,,,,,2007715
19001,2022,,,,,,,,,,,,,,501881
19003,2022,,,,,,,,,,,,,,215986
19005,2022,,,,,,,,,,,,,,553363
19007,2022,,,,,,,,,,,,,,421282
19009,2022,,,,,,,,,,,,,,304548
19011,2022,,,,,,,,,,,,,,894924
19013,2022,,,,,,,,,,,,,,8149083
19015,2022,,,,,,,,,,,,,,1042577
19017,2022,,,,,,,,,,,,,,1177966
19019,2022,,,,,,,,,,,,,,786929
19021,2022,,,,,,,,,,,,,,1452784
19023,2022,,,,,,,,,,,,,,546275
19025,2022,,,,,,,,,,,,,,426539
19027,2022,,,,,,,,,,,,,,1329933
19029,2022,,,,,,,,,,,,,,677604
19031,2022,,,,,,,,,,,,,,643612
19033,2022,,,,,,,,,,,,,,2573895
19035,2022,,,,,,,,,,,,,,777263
19037,2022,,,,,,,,,,,,,,758966
19039,2022,,,,,,,,,,,,,,469695
19041,2022,,,,,,,,,,,,,,1068362
19043,2022,,,,,,,,,,,,,,825616
19045,2022,,,,,,,,,,,,,,2311645
19047,2022,,,,,,,,,,,,,,791528
19049,2022,,,,,,,,,,,,,,6601785
19051,2022,,,,,,,,,,,,,,286898
19053,2022,,,,,,,,,,,,,,234236
19055,2022,,,,,,,,,,,,,,899084
19057,2022,,,,,,,,,,,,,,2205134
19059,2022,,,,,,,,,,,,,,1051094
19061,2022,,,,,,,,,,,,,,6866230
19063,2022,,,,,,,,,,,,,,392492
19065,2022,,,,,,,,,,,,,,743855
19067,2022,,,,,,,,,,,,,,820321
19069,2022,,,,,,,,,,,,,,640149
19071,2022,,,,,,,,,,,,,,322055
19073,2022,,,,,,,,,,,,,,537587
19075,2022,,,,,,,,,,,,,,584214
19077,2022,,,,,,,,,,,,,,506797
19079,2022,,,,,,,,,,,,,,804219
19081,2022,,,,,,,,,,,,,,942274
19083,2022,,,,,,,,,,,,,,906654
19085,2022,,,,,,,,,,,,,,516351
19087,2022,,,,,,,,,,,,,,935338
19089,2022,,,,,,,,,,,,,,509743
19091,2022,,,,,,,,,,,,,,458871
19093,2022,,,,,,,,,,,,,,583481
19095,2022,,,,,,,,,,,,,,990773
19097,2022,,,,,,,,,,,,,,639197
19099,2022,,,,,,,,,,,,,,1159073
19101,2022,,,,,,,,,,,,,,738526
19103,2022,,,,,,,,,,,,,,9492245
19105,2022,,,,,,,,,,,,,,637340
19107,2022,,,,,,,,,,,,,,319652
19109,2022,,,,,,,,,,,,,,984733
19111,2022,,,,,,,,,,,,,,1771261
19113,2022,,,,,,,,,,,,,,17321866
19115,2022,,,,,,,,,,,,,,932744
19117,2022,,,,,,,,,,,,,,298611
19119,2022,,,,,,,,,,,,,,912971
19121,2022,,,,,,,,,,,,,,451547
19123,2022,,,,,,,,,,,,,,858109
19125,2022,,,,,,,,,,,,,,2112895
19127,2022,,,,,,,,,,,,,,1766947
19129,2022,,,,,,,,,,,,,,552579
19131,2022,,,,,,,,,,,,,,633568
19133,2022,,,,,,,,,,,,,,342642
19135,2022,,,,,,,,,,,,,,496812
19137,2022,,,,,,,,,,,,,,443513
19139,2022,,,,,,,,,,,,,,2578843
19141,2022,,,,,,,,,,,,,,883743
19143,2022,,,,,,,,,,,,,,407093
19145,2022,,,,,,,,,,,,,,621580
19147,2022,,,,,,,,,,,,,,577658
19149,2022,,,,,,,,,,,,,,1526073
19151,2022,,,,,,,,,,,,,,517436
19153,2022,,,,,,,,,,,,,,47683356
19155,2022,,,,,,,,,,,,,,4349226
19157,2022,,,,,,,,,,,,,,1222295
19159,2022,,,,,,,,,,,,,,165129
19161,2022,,,,,,,,,,,,,,571402
19163,2022,,,,,,,,,,,,,,9868941
19165,2022,,,,,,,,,,,,,,768800
19167,2022,,,,,,,,,,,,,,2587382
19169,2022,,,,,,,,,,,,,,5782585
19171,2022,,,,,,,,,,,,,,684535
19173,2022,,,,,,,,,,,,,,293879
19175,2022,,,,,,,,,,,,,,839681
19177,2022,,,,,,,,,,,,,,232442
19179,2022,,,,,,,,,,,,,,1723775
19181,2022,,,,,,,,,,,,,,1368732
19183,2022,,,,,,,,,,,,,,1270872
19185,2022,,,,,,,,,,,,,,248624
19187,2022,,,,,,,,,,,,,,2105636
19189,2022,,,,,,,,,,,,,,507405
19191,2022,,,,,,,,,,,,,,986693
19193,2022,,,,,,,,,,,,,,5217724
19195,2022,,,,,,,,,,,,,,351158
19197,2022,,,,,,,,,,,,,,877648
20001,2022,,,,,,,,,,,,,,556971
20003,2022,,,,,,,,,,,,,,299113
20005,2022,,,,,,,,,,,,,,628585
20007,2022,,,,,,,,,,,,,,194639
20009,2022,,,,,,,,,,,,,,1187074
20011,2022,,,,,,,,,,,,,,609572
20013,2022,,,,,,,,,,,,,,567476
20015,2022,,,,,,,,,,,,,,2359250
20017,2022,,,,,,,,,,,,,,118310
20019,2022,,,,,,,,,,,,,,65838
20021,2022,,,,,,,,,,,,,,872820
20023,2022,,,,,,,,,,,,,,117938
20025,2022,,,,,,,,,,,,,,204115
20027,2022,,,,,,,,,,,,,,224404
20029,2022,,,,,,,,,,,,,,385451
20031,2022,,,,,,,,,,,,,,645388
20033,2022,,,,,,,,,,,,,,69926
20035,2022,,,,,,,,,,,,,,1279251
20037,2022,,,,,,,,,,,,,,1682766
20039,2022,,,,,,,,,,,,,,193559
20041,2022,,,,,,,,,,,,,,620230
20043,2022,,,,,,,,,,,,,,225663
20045,2022,,,,,,,,,,,,,,5219845
20047,2022,,,,,,,,,,,,,,145252
20049,2022,,,,,,,,,,,,,,86517
20051,2022,,,,,,,,,,,,,,1772342
20053,2022,,,,,,,,,,,,,,247611
20055,2022,,,,,,,,,,,,,,2287775
20057,2022,,,,,,,,,,,,,,2444691
20059,2022,,,,,,,,,,,,,,828942
20061,2022,,,,,,,,,,,,,,2885327
20063,2022,,,,,,,,,,,,,,170892
20065,2022,,,,,,,,,,,,,,119266
20067,2022,,,,,,,,,,,,,,413414
20069,2022,,,,,,,,,,,,,,615705
20071,2022,,,,,,,,,,,,,,180961
20073,2022,,,,,,,,,,,,,,144373
20075,2022,,,,,,,,,,,,,,157072
20077,2022,,,,,,,,,,,,,,258604
20079,2022,,,,,,,,,,,,,,1308772
20081,2022,,,,,,,,,,,,,,224265
20083,2022,,,,,,,,,,,,,,94995
20085,2022,,,,,,,,,,,,,,396755
20087,2022,,,,,,,,,,,,,,372532
20089,2022,,,,,,,,,,,,,,64249
20091,2022,,,,,,,,,,,,,,53507243
20093,2022,,,,,,,,,,,,,,203626
20095,2022,,,,,,,,,,,,,,282518
20097,2022,,,,,,,,,,,,,,93673
20099,2022,,,,,,,,,,,,,,814188
20101,2022,,,,,,,,,,,,,,113134
20103,2022,,,,,,,,,,,,,,2947593
20105,2022,,,,,,,,,,,,,,106295
20107,2022,,,,,,,,,,,,,,451765
20109,2022,,,,,,,,,,,,,,140303
20111,2022,,,,,,,,,,,,,,1488309
20113,2022,,,,,,,,,,,,,,1892051
20115,2022,,,,,,,,,,,,,,329419
20117,2022,,,,,,,,,,,,,,629467
20119,2022,,,,,,,,,,,,,,248353
20121,2022,,,,,,,,,,,,,,1036518
20123,2022,,,,,,,,,,,,,,465766
20125,2022,,,,,,,,,,,,,,1679946
20127,2022,,,,,,,,,,,,,,180290
20129,2022,,,,,,,,,,,,,,88545
20131,2022,,,,,,,,,,,,,,545268
20133,2022,,,,,,,,,,,,,,554631
20135,2022,,,,,,,,,,,,,,155108
20137,2022,,,,,,,,,,,,,,277846
20139,2022,,,,,,,,,,,,,,267672
20141,2022,,,,,,,,,,,,,,146770
20143,2022,,,,,,,,,,,,,,105775
20145,2022,,,,,,,,,,,,,,207240
20147,2022,,,,,,,,,,,,,,314766
20149,2022,,,,,,,,,,,,,,1295230
20151,2022,,,,,,,,,,,,,,539015
20153,2022,,,,,,,,,,,,,,182086
20155,2022,,,,,,,,,,,,,,2611622
20157,2022,,,,,,,,,,,,,,142944
20159,2022,,,,,,,,,,,,,,573778
20161,2022,,,,,,,,,,,,,,2900047
20163,2022,,,,,,,,,,,,,,192187
20165,2022,,,,,,,,,,,,,,126374
20167,2022,,,,,,,,,,,,,,264048
20169,2022,,,,,,,,,,,,,,2976053
20171,2022,,,,,,,,,,,,,,315023
20173,2022,,,,,,,,,,,,,,32861513
20175,2022,,,,,,,,,,,,,,1283372
20177,2022,,,,,,,,,,,,,,11120208
20179,2022,,,,,,,,,,,,,,98424
20181,2022,,,,,,,,,,,,,,312125
20183,2022,,,,,,,,,,,,,,125507
20185,2022,,,,,,,,,,,,,,121139
20187,2022,,,,,,,,,,,,,,202953
20189,2022,,,,,,,,,,,,,,278293
20191,2022,,,,,,,,,,,,,,672118
20193,2022,,,,,,,,,,,,,,602163
20195,2022,,,,,,,,,,,,,,145488
20197,2022,,,,,,,,,,,,,,140492
20199,2022,,,,,,,,,,,,,,81758
20201,2022,,,,,,,,,,,,,,181214
20203,2022,,,,,,,,,,,,,,200653
20205,2022,,,,,,,,,,,,,,300004
20207,2022,,,,,,,,,,,,,,71600
20209,2022,,,,,,,,,,,,,,11381425
21001,2022,,,,,,,,,,,,,,387875
21003,2022,,,,,,,,,,,,,,501379
21005,2022,,,,,,,,,,,,,,592452
21007,2022,,,,,,,,,,,,,,241204
21009,2022,,,,,,,,,,,,,,1373614
21011,2022,,,,,,,,,,,,,,191114
21013,2022,,,,,,,,,,,,,,736844
21015,2022,,,,,,,,,,,,,,12487129
21017,2022,,,,,,,,,,,,,,888977
21019,2022,,,,,,,,,,,,,,2677107
21021,2022,,,,,,,,,,,,,,1259016
21023,2022,,,,,,,,,,,,,,158892
21025,2022,,,,,,,,,,,,,,208347
21027,2022,,,,,,,,,,,,,,389720
21029,2022,,,,,,,,,,,,,,2835527
21031,2022,,,,,,,,,,,,,,300968
21033,2022,,,,,,,,,,,,,,423288
21035,2022,,,,,,,,,,,,,,1395496
21037,2022,,,,,,,,,,,,,,3574511
21039,2022,,,,,,,,,,,,,,179930
21041,2022,,,,,,,,,,,,,,1959178
21043,2022,,,,,,,,,,,,,,496913
21045,2022,,,,,,,,,,,,,,333480
21047,2022,,,,,,,,,,,,,,5863865
21049,2022,,,,,,,,,,,,,,1554628
21051,2022,,,,,,,,,,,,,,348105
21053,2022,,,,,,,,,,,,,,349851
21055,2022,,,,,,,,,,,,,,175006
21057,2022,,,,,,,,,,,,,,163099
21059,2022,,,,,,,,,,,,,,4529411
21061,2022,,,,,,,,,,,,,,185100
21063,2022,,,,,,,,,,,,,,80294
21065,2022,,,,,,,,,,,,,,212300
21067,2022,,,,,,,,,,,,,,21209754
21069,2022,,,,,,,,,,,,,,312849
21071,2022,,,,,,,,,,,,,,1115923
21073,2022,,,,,,,,,,,,,,3337094
21075,2022,,,,,,,,,,,,,,201766
21077,2022,,,,,,,,,,,,,,358902
21079,2022,,,,,,,,,,,,,,258783
21081,2022,,,,,,,,,,,,,,563507
21083,2022,,,,,,,,,,,,,,1324617
21085,2022,,,,,,,,,,,,,,730243
21087,2022,,,,,,,,,,,,,,159719
21089,2022,,,,,,,,,,,,,,768065
21091,2022,,,,,,,,,,,,,,827180
21093,2022,,,,,,,,,,,,,,5566918
21095,2022,,,,,,,,,,,,,,557542
21097,2022,,,,,,,,,,,,,,528599
21099,2022,,,,,,,,,,,,,,559944
21101,2022,,,,,,,,,,,,,,1994337
21103,2022,,,,,,,,,,,,,,324432
21105,2022,,,,,,,,,,,,,,183015
21107,2022,,,,,,,,,,,,,,1902259
21109,2022,,,,,,,,,,,,,,164146
21111,2022,,,,,,,,,,,,,,59529847
21113,2022,,,,,,,,,,,,,,2047343
21115,2022,,,,,,,,,,,,,,431715
21117,2022,,,,,,,,,,,,,,9574067
21119,2022,,,,,,,,,,,,,,198290
21121,2022,,,,,,,,,,,,,,618978
21123,2022,,,,,,,,,,,,,,215651
21125,2022,,,,,,,,,,,,,,2215698
21127,2022,,,,,,,,,,,,,,338728
21129,2022,,,,,,,,,,,,,,118993
21131,2022,,,,,,,,,,,,,,143755
21133,2022,,,,,,,,,,,,,,389631
21135,2022,,,,,,,,,,,,,,186308
21137,2022,,,,,,,,,,,,,,415937
21139,2022,,,,,,,,,,,,,,307430
21141,2022,,,,,,,,,,,,,,1064153
21143,2022,,,,,,,,,,,,,,223901
21145,2022,,,,,,,,,,,,,,4733470
21147,2022,,,,,,,,,,,,,,250844
21149,2022,,,,,,,,,,,,,,257976
21151,2022,,,,,,,,,,,,,,3106363
21153,2022,,,,,,,,,,,,,,143688
21155,2022,,,,,,,,,,,,,,923442
21157,2022,,,,,,,,,,,,,,1657667
21159,2022,,,,,,,,,,,,,,184594
21161,2022,,,,,,,,,,,,,,1171645
21163,2022,,,,,,,,,,,,,,629559
21165,2022,,,,,,,,,,,,,,85749
21167,2022,,,,,,,,,,,,,,863461
21169,2022,,,,,,,,,,,,,,188163
21171,2022,,,,,,,,,,,,,,326476
21173,2022,,,,,,,,,,,,,,1072089
21175,2022,,,,,,,,,,,,,,253485
21177,2022,,,,,,,,,,,,,,1123541
21179,2022,,,,,,,,,,,,,,1735012
21181,2022,,,,,,,,,,,,,,88851
21183,2022,,,,,,,,,,,,,,814518
21185,2022,,,,,,,,,,,,,,1974160
21187,2022,,,,,,,,,,,,,,176607
21189,2022,,,,,,,,,,,,,,49626
21191,2022,,,,,,,,,,,,,,296608
21193,2022,,,,,,,,,,,,,,948549
21195,2022,,,,,,,,,,,,,,1924074
21197,2022,,,,,,,,,,,,,,225448
21199,2022,,,,,,,,,,,,,,2207694
21201,2022,,,,,,,,,,,,,,27790
21203,2022,,,,,,,,,,,,,,348474
21205,2022,,,,,,,,,,,,,,749429
21207,2022,,,,,,,,,,,,,,696562
21209,2022,,,,,,,,,,,,,,3580949
21211,2022,,,,,,,,,,,,,,1654144
21213,2022,,,,,,,,,,,,,,949882
21215,2022,,,,,,,,,,,,,,313513
21217,2022,,,,,,,,,,,,,,821633
21219,2022,,,,,,,,,,,,,,391143
21221,2022,,,,,,,,,,,,,,270382
21223,2022,,,,,,,,,,,,,,637372
21225,2022,,,,,,,,,,,,,,799913
21227,2022,,,,,,,,,,,,,,7352178
21229,2022,,,,,,,,,,,,,,327620
21231,2022,,,,,,,,,,,,,,419934
21233,2022,,,,,,,,,,,,,,385441
21235,2022,,,,,,,,,,,,,,1103467
21237,2022,,,,,,,,,,,,,,111185
21239,2022,,,,,,,,,,,,,,1170602
22001,2022,,,,,,,,,,,,,,1470411
22003,2022,,,,,,,,,,,,,,702344
22005,2022,,,,,,,,,,,,,,8759357
22007,2022,,,,,,,,,,,,,,457269
22009,2022,,,,,,,,,,,,,,827300
22011,2022,,,,,,,,,,,,,,1177814
22013,2022,,,,,,,,,,,,,,577741
22015,2022,,,,,,,,,,,,,,5398850
22017,2022,,,,,,,,,,,,,,13128753
22019,2022,,,,,,,,,,,,,,12477178
22021,2022,,,,,,,,,,,,,,182052
22023,2022,,,,,,,,,,,,,,805003
22025,2022,,,,,,,,,,,,,,161120
22027,2022,,,,,,,,,,,,,,389024
22029,2022,,,,,,,,,,,,,,548431
22031,2022,,,,,,,,,,,,,,2065912
22033,2022,,,,,,,,,,,,,,33011806
22035,2022,,,,,,,,,,,,,,132565
22037,2022,,,,,,,,,,,,,,471478
22039,2022,,,,,,,,,,,,,,837348
22041,2022,,,,,,,,,,,,,,423767
22043,2022,,,,,,,,,,,,,,437946
22045,2022,,,,,,,,,,,,,,2633763
22047,2022,,,,,,,,,,,,,,2184870
22049,2022,,,,,,,,,,,,,,473408
22051,2022,,,,,,,,,,,,,,23989257
22053,2022,,,,,,,,,,,,,,772006
22055,2022,,,,,,,,,,,,,,14294888
22057,2022,,,,,,,,,,,,,,3781568
22059,2022,,,,,,,,,,,,,,419832
22061,2022,,,,,,,,,,,,,,1990618
22063,2022,,,,,,,,,,,,,,3136007
22065,2022,,,,,,,,,,,,,,304358
22067,2022,,,,,,,,,,,,,,524454
22069,2022,,,,,,,,,,,,,,1548969
22071,2022,,,,,,,,,,,,,,22936957
22073,2022,,,,,,,,,,,,,,7073915
22075,2022,,,,,,,,,,,,,,2248924
22077,2022,,,,,,,,,,,,,,788377
22079,2022,,,,,,,,,,,,,,5578425
22081,2022,,,,,,,,,,,,,,621549
22083,2022,,,,,,,,,,,,,,644102
22085,2022,,,,,,,,,,,,,,960989
22087,2022,,,,,,,,,,,,,,1150352
22089,2022,,,,,,,,,,,,,,6858830
22091,2022,,,,,,,,,,,,,,190146
22093,2022,,,,,,,,,,,,,,1980326
22095,2022,,,,,,,,,,,,,,2337058
22097,2022,,,,,,,,,,,,,,2266361
22099,2022,,,,,,,,,,,,,,1314766
22101,2022,,,,,,,,,,,,,,2603126
22103,2022,,,,,,,,,,,,,,12632480
22105,2022,,,,,,,,,,,,,,4299158
22107,2022,,,,,,,,,,,,,,106087
22109,2022,,,,,,,,,,,,,,5031608
22111,2022,,,,,,,,,,,,,,517397
22113,2022,,,,,,,,,,,,,,1319736
22115,2022,,,,,,,,,,,,,,2044156
22117,2022,,,,,,,,,,,,,,1020912
22119,2022,,,,,,,,,,,,,,1115465
22121,2022,,,,,,,,,,,,,,1707766
22123,2022,,,,,,,,,,,,,,167866
22125,2022,,,,,,,,,,,,,,959323
22127,2022,,,,,,,,,,,,,,531077
23001,2022,,,,,,,,,,,,,,4975728
23003,2022,,,,,,,,,,,,,,2633769
23005,2022,,,,,,,,,,,,,,25706204
23007,2022,,,,,,,,,,,,,,1085180
23009,2022,,,,,,,,,,,,,,2694161
23011,2022,,,,,,,,,,,,,,6281131
23013,2022,,,,,,,,,,,,,,2010661
23015,2022,,,,,,,,,,,,,,1333169
23017,2022,,,,,,,,,,,,,,1800279
23019,2022,,,,,,,,,,,,,,7141018
23021,2022,,,,,,,,,,,,,,602110
23023,2022,,,,,,,,,,,,,,2369611
23025,2022,,,,,,,,,,,,,,1757724
23027,2022,,,,,,,,,,,,,,1536413
23029,2022,,,,,,,,,,,,,,1070328
23031,2022,,,,,,,,,,,,,,9451612
24001,2022,,,,,,,,,,,,,,2708986
24003,2022,,,,,,,,,,,,,,51814364
24005,2022,,,,,,,,,,,,,,54869055
24009,2022,,,,,,,,,,,,,,4172196
24011,2022,,,,,,,,,,,,,,1247049
24013,2022,,,,,,,,,,,,,,6285057
24015,2022,,,,,,,,,,,,,,5055208
24017,2022,,,,,,,,,,,,,,5884327
24019,2022,,,,,,,,,,,,,,1392173
24021,2022,,,,,,,,,,,,,,14379015
24023,2022,,,,,,,,,,,,,,1244145
24025,2022,,,,,,,,,,,,,,13275589
24027,2022,,,,,,,,,,,,,,28625939
24029,2022,,,,,,,,,,,,,,896847
24031,2022,,,,,,,,,,,,,,93746007
24033,2022,,,,,,,,,,,,,,47313611
24035,2022,,,,,,,,,,,,,,1970524
24037,2022,,,,,,,,,,,,,,7671853
24039,2022,,,,,,,,,,,,,,981077
24041,2022,,,,,,,,,,,,,,1993065
24043,2022,,,,,,,,,,,,,,7150408
24045,2022,,,,,,,,,,,,,,5439581
24047,2022,,,,,,,,,,,,,,2994254
24510,2022,,,,,,,,,,,,,,51194064
25001,2022,,,,,,,,,,,,,,13771725
25003,2022,,,,,,,,,,,,,,6927750
25005,2022,,,,,,,,,,,,,,27281600
25007,2022,,,,,,,,,,,,,,1453109
25009,2022,,,,,,,,,,,,,,47094918
25011,2022,,,,,,,,,,,,,,2835214
25013,2022,,,,,,,,,,,,,,23213480
25015,2022,,,,,,,,,,,,,,7702689
25017,2022,,,,,,,,,,,,,,190978324
25019,2022,,,,,,,,,,,,,,1384714
25021,2022,,,,,,,,,,,,,,57045702
25023,2022,,,,,,,,,,,,,,26619904
25025,2022,,,,,,,,,,,,,,151982653
25027,2022,,,,,,,,,,,,,,46308136
26001,2022,,,,,,,,,,,,,,233463
26003,2022,,,,,,,,,,,,,,252795
26005,2022,,,,,,,,,,,,,,4923836
26007,2022,,,,,,,,,,,,,,1113501
26009,2022,,,,,,,,,,,,,,643281
26011,2022,,,,,,,,,,,,,,438604
26013,2022,,,,,,,,,,,,,,287701
26015,2022,,,,,,,,,,,,,,1529010
26017,2022,,,,,,,,,,,,,,3851098
26019,2022,,,,,,,,,,,,,,545233
26021,2022,,,,,,,,,,,,,,7380206
26023,2022,,,,,,,,,,,,,,1402866
26025,2022,,,,,,,,,,,,,,6984617
26027,2022,,,,,,,,,,,,,,1227885
26029,2022,,,,,,,,,,,,,,1330806
26031,2022,,,,,,,,,,,,,,652297
26033,2022,,,,,,,,,,,,,,1178825
26035,2022,,,,,,,,,,,,,,1134928
26037,2022,,,,,,,,,,,,,,2378667
26039,2022,,,,,,,,,,,,,,443867
26041,2022,,,,,,,,,,,,,,1186844
26043,2022,,,,,,,,,,,,,,1350278
26045,2022,,,,,,,,,,,,,,5936643
26047,2022,,,,,,,,,,,,,,1922925
26049,2022,,,,,,,,,,,,,,15582622
26051,2022,,,,,,,,,,,,,,476949
26053,2022,,,,,,,,,,,,,,483073
26055,2022,,,,,,,,,,,,,,5464037
26057,2022,,,,,,,,,,,,,,1501799
26059,2022,,,,,,,,,,,,,,1855473
26061,2022,,,,,,,,,,,,,,1184480
26063,2022,,,,,,,,,,,,,,1477755
