objectid,state_cnty_fips,state_name,cnty_name, foresland_acres , forest land sq miles ,size,% forest land,,,,,
2139,36049,New York,Lewis,"546,291",819,1290,64%,,,,,
2140,36051,New York,Livingston,"154,615",232,640,36%,,,,,
2141,36053,New York,Madison,"199,783",300,662,45%,,,,,
2142,36055,New York,Monroe,"124,228",186,1366,14%,,,,,
2143,36057,New York,Montgomery,"56,680",85,410,21%,,,,,
2144,36059,New York,Nassau,"13,286",20,453,4%,,,,,
2145,36061,New York,New York,"3,677",6,34,16%,,,,,
2146,36063,New York,Niagara,"94,742",142,1140,12%,,,,,
2147,36065,New York,Oneida,"457,900",687,1257,55%,,,,,
2148,36067,New York,Onondaga,"202,911",304,806,38%,,,,,
2149,36069,New York,Ontario,"187,377",281,662,42%,,,,,
2150,36071,New York,Orange,"263,855",396,839,47%,,,,,
2151,36073,New York,Orleans,"88,795",133,818,16%,,,,,
2152,36075,New York,Oswego,"295,194",443,1312,34%,,,,,
2153,36077,New York,Otsego,"361,984",543,1015,53%,,,,,
2154,36079,New York,Putnam,"71,020",107,246,43%,,,,,
2155,36081,New York,Queens,-1,0,177,0%,,,,,
2156,36083,New York,Rensselaer,"238,314",357,665,54%,,,,,
2157,36085,New York,Richmond,"8,201",12,103,12%,,,,,
2158,36087,New York,Rockland,"36,872",55,199,28%,,,,,
2159,36089,New York,St. Lawrence,"1,307,469","1,961",2822,69%,,,,,
2160,36091,New York,Saratoga,"372,881",559,844,66%,,,,,
2161,36093,New York,Schenectady,"88,465",133,210,63%,,,,,
2162,36095,New York,Schoharie,"228,717",343,626,55%,,,,,
2163,36097,New York,Schuyler,"132,519",199,346,57%,,,,,
2164,36099,New York,Seneca,"52,554",79,391,20%,,,,,
2165,36101,New York,Steuben,"537,375",806,1404,57%,,,,,
2166,36103,New York,Suffolk,"208,184",312,2373,13%,,,,,
2167,36105,New York,Sullivan,"445,871",669,997,67%,,,,,
2168,36107,New York,Tioga,"139,693",210,523,40%,,,,,
2169,36109,New York,Tompkins,"167,334",251,492,51%,,,,,
2170,36111,New York,Ulster,"593,662",890,1161,77%,,,,,
2171,36113,New York,Warren,"486,748",730,932,78%,,,,,
2172,36115,New York,Washington,"339,386",509,846,60%,,,,,
2173,36117,New York,Wayne,"147,505",221,1384,16%,,,,,
2174,36119,New York,Westchester,"117,456",176,500,35%,,,,,
2175,36121,New York,Wyoming,"161,002",242,596,41%,,,,,
2176,48329,Texas,Midland,-1,0,902,0%,,,,,
2177,48331,Texas,Milam,-1,0,1022,0%,,,,,
2178,48333,Texas,Mills,-1,0,750,0%,,,,,
2179,48335,Texas,Mitchell,-1,0,916,0%,,,,,
2180,48337,Texas,Montague,-1,0,939,0%,,,,,
2181,48339,Texas,Montgomery,"364,625",547,1077,51%,,,,,
2182,48341,Texas,Moore,-1,0,910,0%,,,,,
2183,48343,Texas,Morris,"60,009",90,259,35%,,,,,
2184,48345,Texas,Motley,-1,0,990,0%,,,,,
2185,48347,Texas,Nacogdoches,"443,957",666,981,68%,,,,,
2186,48349,Texas,Navarro,-1,0,1086,0%,,,,,
2187,48351,Texas,Newton,"553,742",831,940,88%,,,,,
2188,48353,Texas,Nolan,-1,0,914,0%,,,,,
2189,48355,Texas,Nueces,-1,0,1167,0%,,,,,
2190,38003,North Dakota,Barnes,"1,525",2,1513,0%,,,,,
2191,38005,North Dakota,Benson,"20,804",31,1439,2%,,,,,
2192,38007,North Dakota,Billings,"80,189",120,1153,10%,,,,,
2193,38009,North Dakota,Bottineau,"18,108",27,1698,2%,,,,,
2194,38011,North Dakota,Bowman,-1,0,1167,0%,,,,,
2195,38013,North Dakota,Burke,"4,663",7,1129,1%,,,,,
2196,38015,North Dakota,Burleigh,"6,218",9,1668,1%,,,,,
2197,38017,North Dakota,Cass,"6,863",10,1768,1%,,,,,
2198,38019,North Dakota,Cavalier,"39,564",59,1510,4%,,,,,
2199,38021,North Dakota,Dickey,143,0,1142,0%,,,,,
2200,38023,North Dakota,Divide,-1,0,1294,0%,,,,,
2201,38025,North Dakota,Dunn,"111,801",168,2082,8%,,,,,
2202,40061,Oklahoma,Haskell,-1,0,625,0%,,,,,
2203,40063,Oklahoma,Hughes,-1,0,815,0%,,,,,
2204,40065,Oklahoma,Jackson,-1,0,804,0%,,,,,
2205,40067,Oklahoma,Jefferson,-1,0,774,0%,,,,,
2206,40069,Oklahoma,Johnston,-1,0,658,0%,,,,,
2207,40071,Oklahoma,Kay,-1,0,945,0%,,,,,
2208,51001,Virginia,Accomack,-1,0,1310,0%,,,,,
2209,51003,Virginia,Albemarle,-1,0,726,0%,,,,,
2210,51005,Virginia,Alleghany,-1,0,447,0%,,,,,
2211,51007,Virginia,Amelia,-1,0,359,0%,,,,,
2212,51009,Virginia,Amherst,-1,0,479,0%,,,,,
2213,51011,Virginia,Appomattox,-1,0,335,0%,,,,,
2214,51013,Virginia,Arlington,-1,0,26,0%,,,,,
2215,51015,Virginia,Augusta,-1,0,972,0%,,,,,
2216,51017,Virginia,Bath,-1,0,535,0%,,,,,
2217,51019,Virginia,Bedford County,-1,0,769,0%,,,,,
2218,51021,Virginia,Bland,-1,0,359,0%,,,,,
2219,51023,Virginia,Botetourt,-1,0,546,0%,,,,,
2220,51025,Virginia,Brunswick,-1,0,569,0%,,,,,
2221,51027,Virginia,Buchanan,-1,0,504,0%,,,,,
2222,51029,Virginia,Buckingham,-1,0,584,0%,,,,,
2223,51031,Virginia,Campbell,-1,0,507,0%,,,,,
2224,51033,Virginia,Caroline,-1,0,539,0%,,,,,
2225,51035,Virginia,Carroll,-1,0,478,0%,,,,,
2226,51036,Virginia,Charles City,-1,0,204,0%,,,,,
2227,51037,Virginia,Charlotte,-1,0,477,0%,,,,,
2228,51041,Virginia,Chesterfield,-1,0,438,0%,,,,,
2229,51043,Virginia,Clarke,-1,0,178,0%,,,,,
2230,51045,Virginia,Craig,-1,0,330,0%,,,,,
2231,51047,Virginia,Culpeper,-1,0,382,0%,,,,,
2232,51049,Virginia,Cumberland,-1,0,300,0%,,,,,
2233,51051,Virginia,Dickenson,-1,0,335,0%,,,,,
2234,51053,Virginia,Dinwiddie,-1,0,507,0%,,,,,
2235,51057,Virginia,Essex,-1,0,286,0%,,,,,
2236,51059,Virginia,Fairfax County,-1,0,407,0%,,,,,
2237,51061,Virginia,Fauquier,-1,0,652,0%,,,,,
2238,51063,Virginia,Floyd,-1,0,381,0%,,,,,
2239,51065,Virginia,Fluvanna,-1,0,290,0%,,,,,
2240,51067,Virginia,Franklin County,-1,0,712,0%,,,,,
2241,51069,Virginia,Frederick,-1,0,416,0%,,,,,
2242,51071,Virginia,Giles,-1,0,361,0%,,,,,
2243,51073,Virginia,Gloucester,-1,0,288,0%,,,,,
2244,51075,Virginia,Goochland,-1,0,290,0%,,,,,
2245,51077,Virginia,Grayson,-1,0,446,0%,,,,,
2246,51079,Virginia,Greene,-1,0,157,0%,,,,,
2247,51081,Virginia,Greensville,-1,0,297,0%,,,,,
2248,51083,Virginia,Halifax,-1,0,824,0%,,,,,
2249,51085,Virginia,Hanover,-1,0,474,0%,,,,,
2250,51087,Virginia,Henrico,-1,0,243,0%,,,,,
2251,51089,Virginia,Henry,-1,0,384,0%,,,,,
2252,51091,Virginia,Highland,-1,0,416,0%,,,,,
2253,51093,Virginia,Isle of Wight,-1,0,363,0%,,,,,
2254,51095,Virginia,James City,-1,0,180,0%,,,,,
2255,51097,Virginia,King and Queen,-1,0,326,0%,,,,,
2256,51099,Virginia,King George,-1,0,188,0%,,,,,
2257,51101,Virginia,King William,-1,0,286,0%,,,,,
2258,51103,Virginia,Lancaster,-1,0,231,0%,,,,,
2259,51105,Virginia,Lee,-1,0,437,0%,,,,,
2260,51107,Virginia,Loudoun,-1,0,521,0%,,,,,
2261,51109,Virginia,Louisa,-1,0,511,0%,,,,,
2262,51111,Virginia,Lunenburg,-1,0,432,0%,,,,,
2263,51113,Virginia,Madison,-1,0,322,0%,,,,,
2264,51115,Virginia,Mathews,-1,0,252,0%,,,,,
2265,51117,Virginia,Mecklenburg,-1,0,679,0%,,,,,
2266,51119,Virginia,Middlesex,-1,0,211,0%,,,,,
2267,51121,Virginia,Montgomery,-1,0,389,0%,,,,,
2268,51125,Virginia,Nelson,-1,0,474,0%,,,,,
2269,51127,Virginia,New Kent,-1,0,224,0%,,,,,
2270,51131,Virginia,Northampton,-1,0,795,0%,,,,,
2271,51133,Virginia,Northumberland,-1,0,286,0%,,,,,
2272,51135,Virginia,Nottoway,-1,0,316,0%,,,,,
2273,51137,Virginia,Orange,-1,0,343,0%,,,,,
2274,51139,Virginia,Page,-1,0,314,0%,,,,,
2275,39037,Ohio,Darke,"31,895",48,600,8%,,,,,
2276,39149,Ohio,Shelby,"17,301",26,411,6%,,,,,
2277,39151,Ohio,Stark,"50,795",76,581,13%,,,,,
2278,39153,Ohio,Summit,"95,424",143,420,34%,,,,,
2279,39155,Ohio,Trumbull,"199,489",299,634,47%,,,,,
2280,39157,Ohio,Tuscarawas,"191,656",287,572,50%,,,,,
2281,39159,Ohio,Union,"6,092",9,437,2%,,,,,
2282,39161,Ohio,Van Wert,"15,174",23,411,6%,,,,,
2283,39163,Ohio,Vinton,"218,139",327,415,79%,,,,,
2284,39165,Ohio,Warren,"59,331",89,407,22%,,,,,
2285,39167,Ohio,Washington,"250,272",375,640,59%,,,,,
2286,39169,Ohio,Wayne,"58,862",88,556,16%,,,,,
2287,37157,North Carolina,Rockingham,"248,629",373,572,65%,,,,,
2288,37159,North Carolina,Rowan,"131,128",197,524,38%,,,,,
2289,37161,North Carolina,Rutherford,"214,840",322,566,57%,,,,,
2290,37163,North Carolina,Sampson,"267,281",401,948,42%,,,,,
2291,37165,North Carolina,Scotland,"139,794",210,321,65%,,,,,
2292,37167,North Carolina,Stanly,"117,985",177,404,44%,,,,,
2293,37169,North Carolina,Stokes,"209,649",314,456,69%,,,,,
2294,37171,North Carolina,Surry,"210,574",316,538,59%,,,,,
2295,37173,North Carolina,Swain,"306,163",459,541,85%,,,,,
2296,37175,North Carolina,Transylvania,"219,071",329,381,86%,,,,,
2297,37177,North Carolina,Tyrrell,"150,936",226,600,38%,,,,,
2298,37179,North Carolina,Union,"152,512",229,640,36%,,,,,
2299,37181,North Carolina,Vance,"106,671",160,270,59%,,,,,
2300,37183,North Carolina,Wake,"150,046",225,858,26%,,,,,
2301,37185,North Carolina,Warren,"214,121",321,444,72%,,,,,
2302,37187,North Carolina,Washington,"109,633",164,424,39%,,,,,
2303,40073,Oklahoma,Kingfisher,-1,0,906,0%,,,,,
2304,40075,Oklahoma,Kiowa,-1,0,1031,0%,,,,,
2305,40077,Oklahoma,Latimer,-1,0,729,0%,,,,,
2306,40079,Oklahoma,Le Flore,-1,0,1608,0%,,,,,
2307,40081,Oklahoma,Lincoln,-1,0,966,0%,,,,,
2308,40083,Oklahoma,Logan,-1,0,749,0%,,,,,
2309,40085,Oklahoma,Love,-1,0,532,0%,,,,,
2310,40087,Oklahoma,McClain,-1,0,580,0%,,,,,
2311,40089,Oklahoma,McCurtain,-1,0,1901,0%,,,,,
2312,40091,Oklahoma,McIntosh,-1,0,712,0%,,,,,
2313,40093,Oklahoma,Major,-1,0,958,0%,,,,,
2314,40095,Oklahoma,Marshall,-1,0,427,0%,,,,,
2315,40097,Oklahoma,Mayes,-1,0,684,0%,,,,,
2316,40099,Oklahoma,Murray,-1,0,425,0%,,,,,
2317,40101,Oklahoma,Muskogee,-1,0,839,0%,,,,,
2318,40103,Oklahoma,Noble,-1,0,743,0%,,,,,
2319,39039,Ohio,Defiance,"26,642",40,414,10%,,,,,
2320,39041,Ohio,Delaware,"20,560",31,456,7%,,,,,
2321,39043,Ohio,Erie,"28,961",43,626,7%,,,,,
2322,39045,Ohio,Fairfield,"52,868",79,509,16%,,,,,
2323,39047,Ohio,Fayette,"8,439",13,407,3%,,,,,
2324,39049,Ohio,Franklin,"37,556",56,543,10%,,,,,
2325,39051,Ohio,Fulton,"32,043",48,407,12%,,,,,
2326,39053,Ohio,Gallia,"181,398",272,471,58%,,,,,
2327,39055,Ohio,Geauga,"120,571",181,409,44%,,,,,
2328,39057,Ohio,Greene,"25,632",38,416,9%,,,,,
2329,39061,Ohio,Hamilton,"83,618",125,413,30%,,,,,
2330,46007,South Dakota,Bennett,"32,327",48,1191,4%,,,,,
2331,46009,South Dakota,Bon Homme,"15,072",23,581,4%,,,,,
2332,46097,South Dakota,Miner,"1,487",2,572,0%,,,,,
2333,46099,South Dakota,Minnehaha,"3,501",5,814,1%,,,,,
2334,46101,South Dakota,Moody,"1,657",2,521,0%,,,,,
2335,46102,South Dakota,Oglala Lakota,"65,588",98,2097,5%,,,,,
2336,46103,South Dakota,Pennington,"437,329",656,2784,24%,,,,,
2337,46105,South Dakota,Perkins,"4,462",7,2891,0%,,,,,
2338,46107,South Dakota,Potter,-1,0,898,0%,,,,,
2339,46109,South Dakota,Roberts,"10,610",16,1135,1%,,,,,
2340,46111,South Dakota,Sanborn,"16,827",25,570,4%,,,,,
2341,48275,Texas,Knox,-1,0,856,0%,,,,,
2342,48277,Texas,Lamar,-1,0,933,0%,,,,,
2343,48439,Texas,Tarrant,-1,0,898,0%,,,,,
2344,38073,North Dakota,Ransom,"24,009",36,864,4%,,,,,
2345,38075,North Dakota,Renville,"10,132",15,892,2%,,,,,
2346,38077,North Dakota,Richland,"18,990",28,1446,2%,,,,,
2347,38079,North Dakota,Rolette,"70,083",105,939,11%,,,,,
2348,38081,North Dakota,Sargent,-1,0,867,0%,,,,,
2349,42045,Pennsylvania,Delaware,"3,996",6,191,3%,,,,,
2350,42047,Pennsylvania,Elk,"473,006",710,832,85%,,,,,
2351,42049,Pennsylvania,Erie,"256,679",385,1558,25%,,,,,
2352,42051,Pennsylvania,Fayette,"329,173",494,798,62%,,,,,
2353,42053,Pennsylvania,Forest,"270,073",405,431,94%,,,,,
2354,42055,Pennsylvania,Franklin,"218,764",328,773,42%,,,,,
2355,42057,Pennsylvania,Fulton,"174,289",261,438,60%,,,,,
2356,42059,Pennsylvania,Greene,"244,034",366,578,63%,,,,,
2357,48009,Texas,Archer,-1,0,926,0%,,,,,
2358,48011,Texas,Armstrong,-1,0,914,0%,,,,,
2359,48013,Texas,Atascosa,-1,0,1236,0%,,,,,
2360,48015,Texas,Austin,-1,0,656,0%,,,,,
2361,48017,Texas,Bailey,-1,0,827,0%,,,,,
2362,48019,Texas,Bandera,-1,0,798,0%,,,,,
2363,48021,Texas,Bastrop,-1,0,896,0%,,,,,
2364,48023,Texas,Baylor,-1,0,901,0%,,,,,
2365,48025,Texas,Bee,-1,0,880,0%,,,,,
2366,48027,Texas,Bell,-1,0,1087,0%,,,,,
2367,48029,Texas,Bexar,-1,0,1257,0%,,,,,
2368,48377,Texas,Presidio,-1,0,3857,0%,,,,,
2369,48379,Texas,Rains,-1,0,259,0%,,,,,
2370,46011,South Dakota,Brookings,899,1,805,0%,,,,,
2371,46013,South Dakota,Brown,"6,630",10,1731,1%,,,,,
2372,46015,South Dakota,Brule,"6,630",10,847,1%,,,,,
2373,46017,South Dakota,Buffalo,-1,0,487,0%,,,,,
2374,46019,South Dakota,Butte,"11,806",18,2266,1%,,,,,
2375,46021,South Dakota,Campbell,-1,0,771,0%,,,,,
2376,46023,South Dakota,Charles Mix,"7,465",11,1150,1%,,,,,
2377,46025,South Dakota,Clark,"3,593",5,968,1%,,,,,
2378,46027,South Dakota,Clay,"6,311",9,417,2%,,,,,
2379,48165,Texas,Gaines,-1,0,1503,0%,,,,,
2380,48167,Texas,Galveston,-1,0,876,0%,,,,,
2381,48279,Texas,Lamb,-1,0,1018,0%,,,,,
2382,48281,Texas,Lampasas,-1,0,714,0%,,,,,
2383,48283,Texas,La Salle,-1,0,1494,0%,,,,,
2384,48285,Texas,Lavaca,-1,0,970,0%,,,,,
2385,48287,Texas,Lee,-1,0,634,0%,,,,,
2386,48289,Texas,Leon,"271,996",408,1080,38%,,,,,
2387,48291,Texas,Liberty,"401,495",602,1176,51%,,,,,
2388,48293,Texas,Limestone,-1,0,933,0%,,,,,
2389,48295,Texas,Lipscomb,-1,0,932,0%,,,,,
2390,48297,Texas,Live Oak,-1,0,1079,0%,,,,,
2391,48299,Texas,Llano,-1,0,966,0%,,,,,
2392,48301,Texas,Loving,-1,0,677,0%,,,,,
2393,48303,Texas,Lubbock,-1,0,901,0%,,,,,
2394,42061,Pennsylvania,Huntingdon,"463,419",695,890,78%,,,,,
2395,42063,Pennsylvania,Indiana,"325,907",489,834,59%,,,,,
2396,42065,Pennsylvania,Jefferson,"281,833",423,657,64%,,,,,
2397,42067,Pennsylvania,Juniata,"146,734",220,394,56%,,,,,
2398,42069,Pennsylvania,Lackawanna,"225,350",338,465,73%,,,,,
2399,42071,Pennsylvania,Lancaster,"86,126",129,984,13%,,,,,
2400,42073,Pennsylvania,Lawrence,"119,937",180,363,50%,,,,,
2401,42075,Pennsylvania,Lebanon,"92,199",138,363,38%,,,,,
2402,42077,Pennsylvania,Lehigh,"69,256",104,348,30%,,,,,
2403,42079,Pennsylvania,Luzerne,"389,337",584,907,64%,,,,,
2404,42081,Pennsylvania,Lycoming,"663,469",995,1244,80%,,,,,
2405,42083,Pennsylvania,McKean,"538,561",808,984,82%,,,,,
2406,42085,Pennsylvania,Mercer,"140,483",211,683,31%,,,,,
2407,42087,Pennsylvania,Mifflin,"123,664",185,413,45%,,,,,
2408,48381,Texas,Randall,-1,0,922,0%,,,,,
2409,48383,Texas,Reagan,-1,0,1176,0%,,,,,
2410,48385,Texas,Real,-1,0,700,0%,,,,,
2411,48387,Texas,Red River,"321,933",483,1058,46%,,,,,
2412,48389,Texas,Reeves,-1,0,2642,0%,,,,,
2413,48391,Texas,Refugio,-1,0,819,0%,,,,,
2414,48393,Texas,Roberts,-1,0,924,0%,,,,,
2415,48395,Texas,Robertson,-1,0,866,0%,,,,,
2416,48397,Texas,Rockwall,-1,0,149,0%,,,,,
2417,48399,Texas,Runnels,-1,0,1057,0%,,,,,
2418,48401,Texas,Rusk,"314,953",472,939,50%,,,,,
2419,48403,Texas,Sabine,"282,304",423,577,73%,,,,,
2420,48405,Texas,San Augustine,"276,678",415,592,70%,,,,,
2421,48407,Texas,San Jacinto,"279,868",420,628,67%,,,,,
2422,48409,Texas,San Patricio,-1,0,707,0%,,,,,
2423,48411,Texas,San Saba,-1,0,1138,0%,,,,,
2424,48169,Texas,Garza,-1,0,896,0%,,,,,
2425,48171,Texas,Gillespie,-1,0,1062,0%,,,,,
2426,48173,Texas,Glasscock,-1,0,901,0%,,,,,
2427,48175,Texas,Goliad,-1,0,859,0%,,,,,
2428,48177,Texas,Gonzales,-1,0,1070,0%,,,,,
2429,48179,Texas,Gray,-1,0,929,0%,,,,,
2430,48181,Texas,Grayson,-1,0,979,0%,,,,,
2431,48183,Texas,Gregg,"84,232",126,276,46%,,,,,
2432,48185,Texas,Grimes,"139,402",209,801,26%,,,,,
2433,48187,Texas,Guadalupe,-1,0,714,0%,,,,,
2434,51141,Virginia,Patrick,-1,0,486,0%,,,,,
2435,51143,Virginia,Pittsylvania,-1,0,978,0%,,,,,
2436,51145,Virginia,Powhatan,-1,0,262,0%,,,,,
2437,51147,Virginia,Prince Edward,-1,0,354,0%,,,,,
2438,51149,Virginia,Prince George,-1,0,282,0%,,,,,
2439,51153,Virginia,Prince William,-1,0,349,0%,,,,,
2440,51155,Virginia,Pulaski,-1,0,330,0%,,,,,
2441,51157,Virginia,Rappahannock,-1,0,267,0%,,,,,
2442,51159,Virginia,Richmond County,-1,0,216,0%,,,,,
2443,51161,Virginia,Roanoke County,-1,0,251,0%,,,,,
2444,51163,Virginia,Rockbridge,-1,0,601,0%,,,,,
2445,51165,Virginia,Rockingham,-1,0,853,0%,,,,,
2446,51167,Virginia,Russell,-1,0,477,0%,,,,,
2447,51169,Virginia,Scott,-1,0,539,0%,,,,,
2448,51171,Virginia,Shenandoah,-1,0,513,0%,,,,,
2449,51173,Virginia,Smyth,-1,0,452,0%,,,,,
2450,51175,Virginia,Southampton,-1,0,603,0%,,,,,
2451,51177,Virginia,Spotsylvania,-1,0,412,0%,,,,,
2452,51179,Virginia,Stafford,-1,0,280,0%,,,,,
2453,51181,Virginia,Surry,-1,0,310,0%,,,,,
2454,51183,Virginia,Sussex,-1,0,493,0%,,,,,
2455,51185,Virginia,Tazewell,-1,0,520,0%,,,,,
2456,36123,New York,Yates,"100,005",150,372,40%,,,,,
2457,37001,North Carolina,Alamance,"137,716",207,435,47%,,,,,
2458,37003,North Carolina,Alexander,"102,966",154,263,59%,,,,,
2459,37005,North Carolina,Alleghany,"74,432",112,236,47%,,,,,
2460,37007,North Carolina,Anson,"225,168",338,537,63%,,,,,
2461,37009,North Carolina,Ashe,"181,192",272,427,64%,,,,,
2462,37011,North Carolina,Avery,"131,440",197,247,80%,,,,,
2463,37013,North Carolina,Beaufort,"353,496",530,958,55%,,,,,
2464,37015,North Carolina,Bertie,"332,848",499,741,67%,,,,,
2465,37017,North Carolina,Bladen,"394,164",591,887,67%,,,,,
2466,37019,North Carolina,Brunswick,"425,344",638,1050,61%,,,,,
2467,37021,North Carolina,Buncombe,"227,452",341,660,52%,,,,,
2468,37023,North Carolina,Burke,"237,680",357,515,69%,,,,,
2469,37025,North Carolina,Cabarrus,"91,191",137,365,37%,,,,,
2470,37027,North Carolina,Caldwell,"237,919",357,474,75%,,,,,
2471,37029,North Carolina,Camden,"79,574",119,306,39%,,,,,
2472,37031,North Carolina,Carteret,"175,430",263,1352,19%,,,,,
2473,37033,North Carolina,Caswell,"187,960",282,428,66%,,,,,
2474,37035,North Carolina,Catawba,"86,666",130,414,31%,,,,,
2475,37037,North Carolina,Chatham,"267,998",402,709,57%,,,,,
2476,37039,North Carolina,Cherokee,"253,044",380,467,81%,,,,,
2477,37041,North Carolina,Chowan,"51,669",78,233,33%,,,,,
2478,37043,North Carolina,Clay,"94,764",142,221,64%,,,,,
2479,37045,North Carolina,Cleveland,"133,693",201,468,43%,,,,,
2480,37047,North Carolina,Columbus,"375,902",564,954,59%,,,,,
2481,37049,North Carolina,Craven,"283,134",425,762,56%,,,,,
2482,37051,North Carolina,Cumberland,"231,338",347,659,53%,,,,,
2483,37053,North Carolina,Currituck,"40,831",61,526,12%,,,,,
2484,37055,North Carolina,Dare,"162,601",244,1562,16%,,,,,
2485,37057,North Carolina,Davidson,"192,611",289,567,51%,,,,,
2486,37059,North Carolina,Davie,"85,102",128,267,48%,,,,,
2487,37061,North Carolina,Duplin,"275,560",413,819,50%,,,,,
2488,37063,North Carolina,Durham,"97,578",146,298,49%,,,,,
2489,48087,Texas,Collingsworth,-1,0,919,0%,,,,,
2490,48089,Texas,Colorado,-1,0,974,0%,,,,,
2491,48091,Texas,Comal,-1,0,575,0%,,,,,
2492,48093,Texas,Comanche,-1,0,948,0%,,,,,
2493,48095,Texas,Concho,-1,0,994,0%,,,,,
2494,48097,Texas,Cooke,-1,0,899,0%,,,,,
2495,48099,Texas,Coryell,-1,0,1057,0%,,,,,
2496,48101,Texas,Cottle,-1,0,902,0%,,,,,
2497,48103,Texas,Crane,-1,0,786,0%,,,,,
2498,48105,Texas,Crockett,-1,0,2808,0%,,,,,
2499,38027,North Dakota,Eddy,"9,191",14,644,2%,,,,,
2500,38029,North Dakota,Emmons,"12,594",19,1555,1%,,,,,
2501,38031,North Dakota,Foster,"3,254",5,647,1%,,,,,
2502,38033,North Dakota,Golden Valley,"7,178",11,1002,1%,,,,,
2503,38035,North Dakota,Grand Forks,"17,951",27,1440,2%,,,,,
2504,38037,North Dakota,Grant,"17,761",27,1666,2%,,,,,
2505,38039,North Dakota,Griggs,"4,562",7,716,1%,,,,,
2506,38041,North Dakota,Hettinger,-1,0,1134,0%,,,,,
2507,38043,North Dakota,Kidder,-1,0,1433,0%,,,,,
2508,38045,North Dakota,LaMoure,"10,466",16,1151,1%,,,,,
2509,38047,North Dakota,Logan,-1,0,1011,0%,,,,,
2510,38049,North Dakota,McHenry,"31,227",47,1912,2%,,,,,
2511,51187,Virginia,Warren,-1,0,216,0%,,,,,
2512,51191,Virginia,Washington,-1,0,568,0%,,,,,
2513,51193,Virginia,Westmoreland,-1,0,253,0%,,,,,
2514,51195,Virginia,Wise,-1,0,405,0%,,,,,
2515,51197,Virginia,Wythe,-1,0,465,0%,,,,,
2516,51199,Virginia,York,-1,0,216,0%,,,,,
2517,51550,Virginia,Chesapeake,-1,0,351,0%,,,,,
2518,51650,Virginia,Hampton,-1,0,129,0%,,,,,
2519,51700,Virginia,Newport News,-1,0,119,0%,,,,,
2520,51800,Virginia,Suffolk,-1,0,429,0%,,,,,
2521,51810,Virginia,Virginia Beach,-1,0,497,0%,,,,,
2522,53001,Washington,Adams,-1,0,1930,0%,,,,,
2523,53003,Washington,Asotin,-1,0,641,0%,,,,,
2524,53005,Washington,Benton,-1,0,1760,0%,,,,,
2525,53007,Washington,Chelan,-1,0,2994,0%,,,,,
2526,53009,Washington,Clallam,-1,0,2676,0%,,,,,
2527,53011,Washington,Clark,-1,0,656,0%,,,,,
2528,53013,Washington,Columbia,-1,0,874,0%,,,,,
2529,53015,Washington,Cowlitz,-1,0,1166,0%,,,,,
2530,53017,Washington,Douglas,-1,0,1849,0%,,,,,
2531,53019,Washington,Ferry,-1,0,2257,0%,,,,,
2532,53021,Washington,Franklin,-1,0,1265,0%,,,,,
2533,53023,Washington,Garfield,-1,0,718,0%,,,,,
2534,53025,Washington,Grant,-1,0,2791,0%,,,,,
2535,53027,Washington,Grays Harbor,-1,0,2225,0%,,,,,
2536,53029,Washington,Island,-1,0,517,0%,,,,,
2537,53031,Washington,Jefferson,-1,0,2178,0%,,,,,
2538,53033,Washington,King,-1,0,2307,0%,,,,,
2539,53035,Washington,Kitsap,-1,0,566,0%,,,,,
2540,53037,Washington,Kittitas,-1,0,2333,0%,,,,,
2541,53039,Washington,Klickitat,-1,0,1904,0%,,,,,
2542,53041,Washington,Lewis,-1,0,2436,0%,,,,,
2543,53043,Washington,Lincoln,-1,0,2340,0%,,,,,
2544,53045,Washington,Mason,-1,0,1051,0%,,,,,
2545,53047,Washington,Okanogan,-1,0,5315,0%,,,,,
2546,53049,Washington,Pacific,-1,0,1224,0%,,,,,
2547,53051,Washington,Pend Oreille,-1,0,1425,0%,,,,,
2548,53053,Washington,Pierce,-1,0,1807,0%,,,,,
2549,53055,Washington,San Juan,-1,0,621,0%,,,,,
2550,53057,Washington,Skagit,-1,0,1920,0%,,,,,
2551,53059,Washington,Skamania,-1,0,1684,0%,,,,,
2552,53061,Washington,Snohomish,-1,0,2197,0%,,,,,
2553,53063,Washington,Spokane,-1,0,1781,0%,,,,,
2554,53065,Washington,Stevens,-1,0,2541,0%,,,,,
2555,53067,Washington,Thurston,-1,0,774,0%,,,,,
2556,53069,Washington,Wahkiakum,-1,0,287,0%,,,,,
2557,53071,Washington,Walla Walla,-1,0,1299,0%,,,,,
2558,53073,Washington,Whatcom,-1,0,2504,0%,,,,,
2559,53075,Washington,Whitman,-1,0,2178,0%,,,,,
2560,53077,Washington,Yakima,-1,0,4312,0%,,,,,
2561,54001,West Virginia,Barbour,"157,817",237,343,69%,,,,,
2562,39171,Ohio,Williams,"50,197",75,423,18%,,,,,
2563,39173,Ohio,Wood,"31,162",47,621,8%,,,,,
2564,39175,Ohio,Wyandot,"16,468",25,408,6%,,,,,
2565,40001,Oklahoma,Adair,-1,0,577,0%,,,,,
2566,40003,Oklahoma,Alfalfa,-1,0,882,0%,,,,,
2567,48441,Texas,Taylor,-1,0,919,0%,,,,,
2568,48443,Texas,Terrell,-1,0,2358,0%,,,,,
2569,48445,Texas,Terry,-1,0,891,0%,,,,,
2570,48447,Texas,Throckmorton,-1,0,916,0%,,,,,
